sentenceID,pred_label
115795,0
115796,0
115797,0
115798,0
115799,0
115800,0
115801,0
115802,1
115803,0
115804,0
115805,1
115806,0
115807,1
115808,0
115809,1
115810,0
115811,0
115812,0
115813,0
115814,0
115815,0
115816,0
115817,0
115818,0
115819,0
115820,0
115821,0
115822,0
115823,0
115824,0
115825,0
115826,0
115827,0
115828,0
115829,0
115830,0
115831,0
115832,0
115833,0
115834,0
115835,0
115836,0
115837,0
115838,1
115839,0
115840,1
115841,0
115842,0
115843,0
115844,0
115845,0
115846,0
115847,0
115848,0
115849,0
115850,0
115851,0
115852,0
115853,1
115854,1
115855,0
115856,0
115857,0
115858,0
115859,1
115860,0
115861,1
115862,1
115863,0
115864,0
115865,0
115866,0
115867,1
115868,0
115869,0
115870,0
115871,0
115872,0
115873,0
115874,0
115875,0
115876,0
115877,0
115878,0
115879,0
115880,1
115881,0
115882,0
115883,1
115884,1
115885,0
115886,0
115887,0
115888,0
115889,0
115890,0
115891,0
115892,1
115893,0
115894,0
115895,0
115896,0
115897,0
115898,0
115899,0
115900,0
115901,0
115902,0
115903,1
115904,0
115905,0
115906,0
115907,0
115908,0
115909,0
115910,0
115911,0
115912,0
115913,0
115914,0
115915,0
115916,1
115917,0
115918,0
115919,0
115920,0
115921,0
115922,0
115923,0
115924,1
115925,0
115926,0
115927,0
115928,0
115929,0
115930,0
115931,1
115932,0
115933,0
115934,0
115935,0
115936,0
115937,0
115938,0
115939,0
115940,0
115941,0
115942,0
115943,0
115944,0
115945,0
115946,0
115947,0
115948,0
115949,0
115950,0
115951,1
115952,0
115953,0
115954,0
115955,0
115956,0
115957,0
115958,0
115959,1
115960,0
115961,0
115962,0
115963,0
115964,1
115965,0
115966,0
115967,0
115968,0
115969,0
115970,1
115971,0
115972,0
115973,0
115974,0
115975,0
115976,0
115977,0
115978,0
115979,1
115980,1
115981,0
115982,0
115983,0
115984,0
115985,0
115986,0
115987,1
115988,0
115989,0
115990,0
115991,0
115992,0
115993,0
115994,1
115995,0
115996,0
115997,0
115998,0
115999,0
116000,1
116001,0
116002,1
116003,0
116004,0
116005,0
116006,0
116007,0
116008,1
116009,0
116010,0
116011,0
116012,0
116013,0
116014,0
116015,0
116016,0
116017,1
116018,0
116019,0
116020,0
116021,0
116022,1
116023,0
116024,0
116025,0
116026,1
116027,0
116028,0
116029,0
116030,0
116031,0
116032,0
116033,0
116034,1
116035,1
116036,0
116037,0
116038,0
116039,0
116040,0
116041,0
116042,0
116043,0
116044,0
116045,0
116046,0
116047,0
116048,0
116049,1
116050,0
116051,0
116052,0
116053,0
116054,0
116055,0
116056,0
116057,0
116058,0
116059,0
116060,1
116061,0
116062,0
116063,0
116064,0
116065,0
116066,1
116067,0
116068,0
116069,1
116070,0
116071,0
116072,0
116073,0
116074,0
116075,0
116076,0
116077,0
116078,0
116079,0
116080,0
116081,0
116082,1
116083,0
116084,0
116085,0
116086,0
116087,0
116088,0
116089,0
116090,0
116091,0
116092,0
116093,1
116094,0
116095,1
116096,0
116097,0
116098,0
116099,0
116100,0
116101,0
116102,0
116103,0
116104,0
116105,0
116106,0
116107,0
116108,0
116109,0
116110,0
116111,0
116112,0
116113,0
116114,0
116115,0
116116,0
116117,0
116118,0
116119,0
116120,1
116121,0
116122,0
116123,0
116124,0
116125,0
116126,0
116127,0
116128,0
116129,0
116130,0
116131,0
116132,1
116133,0
116134,0
116135,0
116136,0
116137,0
116138,0
116139,0
116140,0
116141,0
116142,0
116143,0
116144,0
116145,0
116146,0
116147,0
116148,0
116149,0
116150,0
116151,0
116152,0
116153,1
116154,0
116155,1
116156,1
116157,1
116158,1
116159,1
116160,0
116161,0
116162,0
116163,0
116164,0
116165,0
116166,0
116167,0
116168,0
116169,1
116170,0
116171,0
116172,0
116173,1
116174,0
116175,0
116176,0
116177,0
116178,0
116179,0
116180,0
116181,1
116182,0
116183,0
116184,0
116185,0
116186,0
116187,0
116188,0
116189,0
116190,1
116191,0
116192,0
116193,0
116194,0
116195,0
116196,0
116197,0
116198,0
116199,0
116200,0
116201,0
116202,0
116203,0
116204,1
116205,0
116206,1
116207,0
116208,0
116209,1
116210,0
116211,0
116212,0
116213,0
116214,0
116215,0
116216,0
116217,0
116218,0
116219,0
116220,0
116221,1
116222,0
116223,0
116224,0
116225,0
116226,0
116227,0
116228,0
116229,0
116230,0
116231,0
116232,0
116233,0
116234,0
116235,0
116236,0
116237,0
116238,0
116239,0
116240,1
116241,0
116242,0
116243,0
116244,0
116245,0
116246,1
116247,0
116248,0
116249,0
116250,0
116251,0
116252,1
116253,0
116254,0
116255,0
116256,1
116257,0
116258,1
116259,0
116260,0
116261,0
116262,0
116263,0
116264,0
116265,0
116266,0
116267,0
116268,0
116269,0
116270,0
116271,1
116272,0
116273,0
116274,0
116275,0
116276,0
116277,0
116278,0
116279,0
116280,0
116281,0
116282,0
116283,0
116284,0
116285,1
116286,0
116287,0
116288,0
116289,0
116290,0
116291,1
116292,0
116293,1
116294,0
116295,0
116296,0
116297,0
116298,0
116299,0
116300,0
116301,0
116302,0
116303,0
116304,0
116305,0
116306,0
116307,1
116308,1
116309,0
116310,0
116311,0
116312,0
116313,0
116314,0
116315,0
116316,0
116317,0
116318,0
116319,0
116320,0
116321,0
116322,0
116323,0
116324,0
116325,0
116326,0
116327,0
116328,0
116329,0
116330,0
116331,0
116332,0
116333,0
116334,0
116335,0
116336,0
116337,0
116338,0
116339,0
116340,0
116341,1
116342,0
116343,0
116344,0
116345,0
116346,0
116347,0
116348,0
116349,0
116350,0
116351,0
116352,0
116353,1
116354,0
116355,0
116356,0
116357,0
116358,0
116359,0
116360,0
116361,0
116362,0
116363,0
116364,0
116365,0
116366,0
116367,0
116368,0
116369,0
116370,1
116371,0
116372,0
116373,0
116374,0
116375,0
116376,1
116377,0
116378,1
116379,0
116380,0
116381,0
116382,0
116383,0
116384,0
116385,0
116386,0
116387,0
116388,1
116389,0
116390,0
116391,0
116392,0
116393,0
116394,0
116395,0
116396,0
116397,0
116398,0
116399,0
116400,0
116401,0
116402,1
116403,0
116404,0
116405,0
116406,0
116407,0
116408,1
116409,0
116410,0
116411,0
116412,0
116413,0
116414,0
116415,1
116416,0
116417,0
116418,0
116419,1
116420,0
116421,0
116422,0
116423,0
116424,0
116425,0
116426,0
116427,0
116428,0
116429,0
116430,1
116431,0
116432,0
116433,1
116434,0
116435,0
116436,0
116437,0
116438,0
116439,0
116440,0
116441,0
116442,0
116443,1
116444,0
116445,0
116446,0
116447,0
116448,0
116449,0
116450,0
116451,0
116452,0
116453,0
116454,0
116455,0
116456,0
116457,0
116458,0
116459,0
116460,0
116461,1
116462,0
116463,0
116464,0
116465,0
116466,0
116467,0
116468,1
116469,0
116470,0
116471,0
116472,0
116473,0
116474,0
116475,0
116476,0
116477,0
116478,0
116479,0
116480,0
116481,0
116482,0
116483,0
116484,1
116485,0
116486,1
116487,0
116488,0
116489,0
116490,0
116491,0
116492,0
116493,0
116494,0
116495,0
116496,0
116497,0
116498,0
116499,0
116500,0
116501,0
116502,0
116503,0
116504,0
116505,0
116506,0
116507,0
116508,0
116509,0
116510,0
116511,0
116512,0
116513,0
116514,0
116515,0
116516,0
116517,0
116518,0
116519,0
116520,0
116521,0
116522,0
116523,0
116524,0
116525,0
116526,0
116527,0
116528,0
116529,0
116530,0
116531,0
116532,0
116533,0
116534,0
116535,0
116536,0
116537,0
116538,1
116539,0
116540,0
116541,0
116542,0
116543,0
116544,0
116545,1
116546,0
116547,0
116548,1
116549,0
116550,0
116551,0
116552,0
116553,0
116554,0
116555,0
116556,0
116557,0
116558,0
116559,0
116560,1
116561,0
116562,0
116563,0
116564,1
116565,1
116566,0
116567,0
116568,0
116569,0
116570,0
116571,0
116572,0
116573,0
116574,0
116575,0
116576,0
116577,0
116578,0
116579,0
116580,0
116581,0
116582,0
116583,0
116584,0
116585,0
116586,0
116587,0
116588,0
116589,1
116590,0
116591,0
116592,0
116593,0
116594,1
116595,0
116596,0
116597,1
116598,0
116599,0
116600,0
116601,0
116602,0
116603,0
116604,0
116605,0
116606,0
116607,0
116608,0
116609,1
116610,1
116611,0
116612,0
116613,0
116614,0
116615,0
116616,0
116617,0
116618,0
116619,0
116620,0
116621,0
116622,0
116623,1
116624,0
116625,0
116626,0
116627,0
116628,1
116629,0
116630,0
116631,0
116632,0
116633,0
116634,0
116635,0
116636,0
116637,0
116638,1
116639,0
116640,1
116641,0
116642,0
116643,0
116644,0
116645,0
116646,1
116647,0
116648,0
116649,0
116650,0
116651,0
116652,0
116653,0
116654,1
116655,1
116656,0
116657,1
116658,0
116659,0
116660,0
116661,0
116662,0
116663,0
116664,0
116665,0
116666,1
116667,0
116668,0
116669,0
116670,1
116671,0
116672,0
116673,0
116674,0
116675,0
116676,0
116677,0
116678,1
116679,0
116680,0
116681,0
116682,0
116683,0
116684,0
116685,0
116686,0
116687,0
116688,0
116689,0
116690,0
116691,0
116692,0
116693,0
116694,0
116695,0
116696,0
116697,0
116698,0
116699,0
116700,0
116701,0
116702,1
116703,0
116704,0
116705,0
116706,0
116707,0
116708,0
116709,0
116710,0
116711,0
116712,0
116713,0
116714,1
116715,0
116716,0
116717,0
116718,0
116719,0
116720,0
116721,0
116722,0
116723,0
116724,0
116725,0
116726,0
116727,0
116728,0
116729,0
116730,0
116731,1
116732,0
116733,0
116734,0
116735,0
116736,0
116737,0
116738,0
116739,0
116740,0
116741,0
116742,0
116743,0
116744,0
116745,0
116746,0
116747,0
116748,0
116749,0
116750,0
116751,0
116752,0
116753,0
116754,0
116755,0
116756,0
116757,0
116758,0
116759,0
116760,0
116761,0
116762,0
116763,0
116764,0
116765,0
116766,0
116767,0
116768,0
116769,0
116770,0
116771,0
116772,1
116773,0
116774,0
116775,1
116776,0
116777,0
116778,1
116779,0
116780,0
116781,0
116782,0
116783,1
116784,0
116785,0
116786,0
116787,0
116788,0
116789,0
116790,0
116791,0
116792,0
116793,0
116794,1
116795,0
116796,0
116797,1
116798,0
116799,0
116800,0
116801,0
116802,0
116803,0
116804,0
116805,1
116806,0
116807,1
116808,0
116809,1
116810,0
116811,0
116812,0
116813,0
116814,0
116815,0
116816,0
116817,0
116818,0
116819,0
116820,0
116821,0
116822,0
116823,0
116824,0
116825,0
116826,0
116827,0
116828,0
116829,0
116830,0
116831,0
116832,0
116833,0
116834,0
116835,0
116836,0
116837,0
116838,0
116839,0
116840,0
116841,0
116842,0
116843,0
116844,1
116845,0
116846,0
116847,0
116848,0
116849,0
116850,0
116851,0
116852,0
116853,0
116854,0
116855,0
116856,0
116857,0
116858,0
116859,0
116860,0
116861,0
116862,0
116863,0
116864,0
116865,0
116866,0
116867,0
116868,0
116869,1
116870,0
116871,0
116872,0
116873,1
116874,0
116875,1
116876,0
116877,0
116878,0
116879,0
116880,0
116881,0
116882,0
116883,0
116884,1
116885,0
116886,0
116887,0
116888,0
116889,0
116890,0
116891,0
116892,0
116893,0
116894,1
116895,0
116896,0
116897,0
116898,0
116899,0
116900,1
116901,0
116902,0
116903,1
116904,0
116905,1
116906,0
116907,0
116908,0
116909,0
116910,0
116911,0
116912,1
116913,0
116914,0
116915,1
116916,0
116917,0
116918,0
116919,0
116920,0
116921,0
116922,0
116923,0
116924,0
116925,0
116926,0
116927,0
116928,0
116929,1
116930,1
116931,0
116932,0
116933,0
116934,0
116935,0
116936,0
116937,1
116938,0
116939,0
116940,0
116941,0
116942,0
116943,1
116944,0
116945,0
116946,0
116947,0
116948,0
116949,0
116950,0
116951,1
116952,0
116953,0
116954,0
116955,0
116956,0
116957,0
116958,0
116959,0
116960,1
116961,1
116962,0
116963,0
116964,0
116965,0
116966,0
116967,0
116968,0
116969,0
116970,0
116971,0
116972,0
116973,0
116974,1
116975,0
116976,0
116977,0
116978,0
116979,0
116980,0
116981,0
116982,0
116983,0
116984,0
116985,0
116986,0
116987,0
116988,1
116989,0
116990,0
116991,0
116992,0
116993,0
116994,0
116995,0
116996,0
116997,0
116998,0
116999,1
117000,0
117001,0
117002,0
117003,0
117004,0
117005,0
117006,0
117007,0
117008,0
117009,0
117010,0
117011,0
117012,0
117013,0
117014,0
117015,0
117016,0
117017,0
117018,0
117019,0
117020,0
117021,1
117022,1
117023,1
117024,0
117025,0
117026,0
117027,0
117028,0
117029,0
117030,0
117031,0
117032,0
117033,0
117034,0
117035,0
117036,0
117037,0
117038,1
117039,0
117040,0
117041,1
117042,0
117043,0
117044,1
117045,1
117046,0
117047,0
117048,0
117049,0
117050,0
117051,0
117052,0
117053,0
117054,0
117055,0
117056,0
117057,0
117058,0
117059,0
117060,0
117061,0
117062,1
117063,1
117064,0
117065,1
117066,0
117067,1
117068,0
117069,1
117070,0
117071,0
117072,0
117073,0
117074,0
117075,0
117076,1
117077,0
117078,1
117079,0
117080,0
117081,0
117082,0
117083,1
117084,0
117085,0
117086,0
117087,0
117088,0
117089,0
117090,0
117091,0
117092,0
117093,0
117094,0
117095,0
117096,0
117097,0
117098,0
117099,0
117100,0
117101,0
117102,0
117103,0
117104,0
117105,0
117106,0
117107,0
117108,0
117109,0
117110,0
117111,0
117112,0
117113,1
117114,0
117115,0
117116,0
117117,0
117118,0
117119,0
117120,0
117121,0
117122,0
117123,0
117124,0
117125,0
117126,0
117127,0
117128,0
117129,0
117130,0
117131,0
117132,1
117133,0
117134,0
117135,0
117136,0
117137,0
117138,0
117139,0
117140,0
117141,0
117142,0
117143,0
117144,0
117145,0
117146,0
117147,0
117148,0
117149,0
117150,0
117151,0
117152,0
117153,0
117154,0
117155,1
117156,0
117157,0
117158,0
117159,0
117160,0
117161,0
117162,0
117163,0
117164,0
117165,0
117166,0
117167,0
117168,0
117169,0
117170,0
117171,0
117172,0
117173,0
117174,0
117175,0
117176,0
117177,0
117178,0
117179,0
117180,0
117181,0
117182,0
117183,0
117184,0
117185,0
117186,0
117187,0
117188,0
117189,0
117190,1
117191,0
117192,0
117193,0
117194,0
117195,0
117196,0
117197,0
117198,0
117199,0
117200,0
117201,0
117202,1
117203,1
117204,0
117205,1
117206,0
117207,0
117208,0
117209,0
117210,0
117211,1
117212,0
117213,0
117214,0
117215,0
117216,0
117217,0
117218,0
117219,0
117220,0
117221,0
117222,0
117223,0
117224,0
117225,0
117226,1
117227,1
117228,1
117229,0
117230,0
117231,0
117232,0
117233,0
117234,0
117235,0
117236,0
117237,0
117238,1
117239,1
117240,0
117241,0
117242,0
117243,0
117244,0
117245,1
117246,1
117247,0
117248,1
117249,0
117250,1
117251,0
117252,0
117253,0
117254,0
117255,1
117256,0
117257,0
117258,0
117259,0
117260,0
117261,0
117262,0
117263,0
117264,1
117265,0
117266,0
117267,0
117268,0
117269,1
117270,0
117271,0
117272,0
117273,1
117274,0
117275,0
117276,0
117277,0
117278,0
117279,0
117280,0
117281,0
117282,0
117283,0
117284,1
117285,0
117286,0
117287,0
117288,0
117289,0
117290,0
117291,0
117292,0
117293,0
117294,0
117295,1
117296,0
117297,0
117298,0
117299,0
117300,0
117301,0
117302,0
117303,0
117304,0
117305,0
117306,0
117307,1
117308,0
117309,0
117310,1
117311,0
117312,0
117313,0
117314,0
117315,0
117316,0
117317,1
117318,0
117319,1
117320,0
117321,0
117322,1
117323,0
117324,0
117325,1
117326,0
117327,0
117328,0
117329,0
117330,0
117331,0
117332,0
117333,1
117334,0
117335,0
117336,0
117337,0
117338,0
117339,0
117340,0
117341,0
117342,0
117343,0
117344,0
117345,1
117346,0
117347,0
117348,0
117349,0
117350,0
117351,0
117352,0
117353,0
117354,0
117355,0
117356,1
117357,1
117358,0
117359,0
117360,0
117361,0
117362,0
117363,0
117364,0
117365,0
117366,0
117367,0
117368,0
117369,0
117370,0
117371,0
117372,0
117373,0
117374,0
117375,0
117376,0
117377,0
117378,0
117379,0
117380,0
117381,0
117382,0
117383,0
117384,0
117385,0
117386,0
117387,0
117388,0
117389,0
117390,0
117391,0
117392,0
117393,0
117394,0
117395,0
117396,0
117397,0
117398,0
117399,0
117400,0
117401,0
117402,1
117403,0
117404,0
117405,1
117406,0
117407,0
117408,0
117409,0
117410,1
117411,0
117412,0
117413,0
117414,0
117415,0
117416,0
117417,0
117418,0
117419,0
117420,0
117421,0
117422,0
117423,0
117424,0
117425,0
117426,0
117427,0
117428,0
117429,1
117430,0
117431,0
117432,0
117433,0
117434,0
117435,0
117436,0
117437,0
117438,0
117439,0
117440,0
117441,0
117442,0
117443,0
117444,0
117445,0
117446,0
117447,0
117448,0
117449,0
117450,0
117451,0
117452,0
117453,0
117454,0
117455,0
117456,0
117457,0
117458,0
117459,0
117460,0
117461,0
117462,1
117463,0
117464,0
117465,0
117466,0
117467,0
117468,0
117469,0
117470,0
117471,0
117472,0
117473,0
117474,0
117475,0
117476,0
117477,0
117478,0
117479,0
117480,0
117481,0
117482,0
117483,0
117484,0
117485,0
117486,0
117487,0
117488,0
117489,0
117490,0
117491,0
117492,0
117493,1
117494,0
117495,1
117496,0
117497,0
117498,0
117499,1
117500,0
117501,1
117502,1
117503,0
117504,0
117505,0
117506,0
117507,0
117508,0
117509,0
117510,0
117511,0
117512,0
117513,0
117514,0
117515,0
117516,0
117517,0
117518,0
117519,0
117520,0
117521,0
117522,0
117523,0
117524,0
117525,0
117526,0
117527,0
117528,0
117529,0
117530,1
117531,0
117532,0
117533,0
117534,0
117535,0
117536,0
117537,0
117538,0
117539,1
117540,0
117541,0
117542,0
117543,1
117544,1
117545,0
117546,0
117547,0
117548,0
117549,0
117550,0
117551,0
117552,0
117553,0
117554,1
117555,0
117556,1
117557,0
117558,0
117559,0
117560,0
117561,0
117562,0
117563,0
117564,0
117565,0
117566,0
117567,0
117568,0
117569,0
117570,0
117571,0
117572,0
117573,0
117574,0
117575,1
117576,0
117577,0
117578,0
117579,0
117580,0
117581,0
117582,0
117583,0
117584,0
117585,0
117586,0
117587,0
117588,0
117589,0
117590,0
117591,0
117592,0
117593,0
117594,0
117595,0
117596,0
117597,0
117598,0
117599,0
117600,0
117601,0
117602,0
117603,0
117604,0
117605,0
117606,0
117607,0
117608,0
117609,0
117610,0
117611,1
117612,0
117613,0
117614,0
117615,0
117616,0
117617,1
117618,0
117619,0
117620,0
117621,0
117622,0
117623,0
117624,1
117625,0
117626,0
117627,0
117628,0
117629,0
117630,0
117631,0
117632,0
117633,1
117634,0
117635,0
117636,0
117637,0
117638,0
117639,0
117640,0
117641,0
117642,0
117643,0
117644,0
117645,0
117646,0
117647,1
117648,0
117649,0
117650,0
117651,0
117652,0
117653,0
117654,0
117655,0
117656,0
117657,1
117658,0
117659,0
117660,0
117661,1
117662,0
117663,0
117664,0
117665,0
117666,1
117667,0
117668,0
117669,0
117670,1
117671,0
117672,0
117673,0
117674,0
117675,0
117676,1
117677,0
117678,0
117679,0
117680,1
117681,0
117682,0
117683,0
117684,0
117685,1
117686,0
117687,0
117688,0
117689,0
117690,0
117691,0
117692,0
117693,0
117694,0
117695,0
117696,0
117697,0
117698,0
117699,0
117700,0
117701,0
117702,0
117703,0
117704,0
117705,1
117706,0
117707,0
117708,1
117709,0
117710,1
117711,1
117712,0
117713,0
117714,0
117715,0
117716,0
117717,0
117718,0
117719,0
117720,0
117721,0
117722,0
117723,0
117724,0
117725,0
117726,0
117727,0
117728,0
117729,0
117730,0
117731,0
117732,0
117733,0
117734,0
117735,0
117736,0
117737,0
117738,0
117739,1
117740,0
117741,0
117742,0
117743,0
117744,1
117745,0
117746,0
117747,0
117748,0
117749,0
117750,0
117751,0
117752,0
117753,0
117754,0
117755,0
117756,0
117757,0
117758,1
117759,1
117760,0
117761,0
117762,0
117763,0
117764,0
117765,0
117766,0
117767,0
117768,0
117769,0
117770,0
117771,1
117772,0
117773,0
117774,0
117775,0
117776,0
117777,0
117778,1
117779,0
117780,0
117781,0
117782,0
117783,0
117784,0
117785,0
117786,0
117787,0
117788,0
117789,0
117790,0
117791,1
117792,0
117793,0
117794,0
117795,0
117796,0
117797,0
117798,0
117799,0
117800,0
117801,0
117802,0
117803,0
117804,0
117805,0
117806,0
117807,0
117808,0
117809,0
117810,0
117811,0
117812,0
117813,0
117814,0
117815,0
117816,0
117817,1
117818,0
117819,0
117820,0
117821,0
117822,0
117823,0
117824,0
117825,0
117826,0
117827,0
117828,0
117829,0
117830,0
117831,0
117832,0
117833,0
117834,0
117835,0
117836,1
117837,0
117838,0
117839,0
117840,0
117841,0
117842,0
117843,0
117844,0
117845,0
117846,0
117847,0
117848,0
117849,1
117850,0
117851,0
117852,0
117853,0
117854,1
117855,0
117856,0
117857,0
117858,0
117859,1
117860,0
117861,0
117862,0
117863,0
117864,0
117865,1
117866,0
117867,0
117868,0
117869,1
117870,0
117871,0
117872,0
117873,0
117874,0
117875,0
117876,0
117877,0
117878,0
117879,0
117880,0
117881,0
117882,0
117883,0
117884,0
117885,0
117886,1
117887,0
117888,0
117889,1
117890,0
117891,0
117892,0
117893,0
117894,0
117895,1
117896,0
117897,0
117898,0
117899,0
117900,0
117901,0
117902,0
117903,0
117904,1
117905,0
117906,0
117907,0
117908,0
117909,0
117910,0
117911,0
117912,0
117913,0
117914,0
117915,0
117916,0
117917,0
117918,1
117919,0
117920,0
117921,0
117922,0
117923,0
117924,0
117925,0
117926,0
117927,0
117928,0
117929,0
117930,1
117931,1
117932,0
117933,0
117934,1
117935,0
117936,1
117937,0
117938,0
117939,0
117940,0
117941,0
117942,0
117943,1
117944,0
117945,0
117946,0
117947,0
117948,1
117949,0
117950,0
117951,0
117952,0
117953,0
117954,0
117955,0
117956,0
117957,0
117958,0
117959,0
117960,0
117961,0
117962,0
117963,0
117964,0
117965,0
117966,0
117967,0
117968,0
117969,0
117970,0
117971,0
117972,0
117973,0
117974,0
117975,0
117976,0
117977,0
117978,0
117979,0
117980,0
117981,1
117982,0
117983,0
117984,0
117985,0
117986,0
117987,0
117988,1
117989,0
117990,0
117991,0
117992,0
117993,0
117994,0
117995,0
117996,0
117997,0
117998,0
117999,0
118000,1
118001,0
118002,0
118003,0
118004,1
118005,1
118006,1
118007,0
118008,0
118009,0
118010,0
118011,0
118012,0
118013,0
118014,0
118015,0
118016,0
118017,0
118018,0
118019,0
118020,0
118021,0
118022,0
118023,0
118024,1
118025,0
118026,0
118027,0
118028,0
118029,0
118030,0
118031,1
118032,0
118033,0
118034,0
118035,0
118036,0
118037,0
118038,0
118039,0
118040,0
118041,0
118042,0
118043,1
118044,0
118045,0
118046,0
118047,1
118048,0
118049,0
118050,0
118051,0
118052,0
118053,0
118054,0
118055,0
118056,0
118057,0
118058,0
118059,0
118060,0
118061,0
118062,0
118063,0
118064,0
118065,0
118066,0
118067,0
118068,0
118069,0
118070,1
118071,1
118072,0
118073,1
118074,0
118075,0
118076,0
118077,0
118078,0
118079,0
118080,1
118081,0
118082,0
118083,0
118084,0
118085,0
118086,0
118087,0
118088,0
118089,0
118090,0
118091,0
118092,0
118093,0
118094,0
118095,0
118096,0
118097,0
118098,1
118099,0
118100,0
118101,0
118102,0
118103,0
118104,0
118105,0
118106,0
118107,0
118108,0
118109,0
118110,0
118111,0
118112,1
118113,0
118114,0
118115,0
118116,0
118117,0
118118,0
118119,0
118120,0
118121,0
118122,0
118123,0
118124,0
118125,0
118126,0
118127,0
118128,0
118129,0
118130,0
118131,0
118132,0
118133,1
118134,1
118135,0
118136,0
118137,0
118138,0
118139,1
118140,0
118141,0
118142,0
118143,0
118144,0
118145,0
118146,0
118147,0
118148,1
118149,0
118150,0
118151,0
118152,0
118153,0
118154,0
118155,0
118156,1
118157,0
118158,0
118159,0
118160,0
118161,1
118162,0
118163,0
118164,0
118165,0
118166,0
118167,0
118168,0
118169,0
118170,0
118171,0
118172,0
118173,0
118174,0
118175,0
118176,0
118177,0
118178,0
118179,0
118180,1
118181,0
118182,0
118183,0
118184,0
118185,0
118186,0
118187,0
118188,0
118189,0
118190,0
118191,0
118192,0
118193,1
118194,0
118195,0
118196,0
118197,0
118198,0
118199,0
118200,0
118201,0
118202,0
118203,0
118204,0
118205,1
118206,0
118207,0
118208,0
118209,0
118210,0
118211,0
118212,0
118213,0
118214,0
118215,0
118216,0
118217,0
118218,0
118219,0
118220,0
118221,0
118222,0
118223,0
118224,0
118225,0
118226,0
118227,0
118228,0
118229,0
118230,0
118231,0
118232,1
118233,0
118234,0
118235,1
118236,1
118237,0
118238,0
118239,1
118240,0
118241,0
118242,0
118243,0
118244,0
118245,0
118246,0
118247,0
118248,1
118249,0
118250,0
118251,0
118252,0
118253,0
118254,0
118255,0
118256,0
118257,0
118258,0
118259,0
118260,0
118261,0
118262,0
118263,0
118264,0
118265,1
118266,0
118267,0
118268,0
118269,0
118270,0
118271,0
118272,0
118273,1
118274,0
118275,0
118276,0
118277,0
118278,0
118279,0
118280,0
118281,0
118282,0
118283,1
118284,0
118285,0
118286,0
118287,0
118288,0
118289,0
118290,0
118291,0
118292,0
118293,1
118294,0
118295,0
118296,0
118297,0
118298,0
118299,0
118300,0
118301,0
118302,0
118303,0
118304,0
118305,0
118306,0
118307,0
118308,0
118309,1
118310,0
118311,0
118312,0
118313,0
118314,0
118315,0
118316,0
118317,1
118318,0
118319,0
118320,0
118321,0
118322,0
118323,0
118324,0
118325,0
118326,0
118327,1
118328,0
118329,0
118330,0
118331,1
118332,0
118333,0
118334,0
118335,0
118336,0
118337,0
118338,0
118339,1
118340,0
118341,0
118342,0
118343,0
118344,0
118345,0
118346,0
118347,0
118348,0
118349,0
118350,0
118351,0
118352,0
118353,0
118354,0
118355,0
118356,0
118357,0
118358,0
118359,0
118360,0
118361,0
118362,0
118363,0
118364,0
118365,0
118366,0
118367,0
118368,0
118369,0
118370,1
118371,0
118372,0
118373,0
118374,0
118375,0
118376,0
118377,0
118378,0
118379,0
118380,0
118381,0
118382,0
118383,0
118384,0
118385,0
118386,1
118387,0
118388,0
118389,0
118390,0
118391,0
118392,0
118393,1
118394,1
118395,0
118396,0
118397,0
118398,0
118399,0
118400,0
118401,0
118402,0
118403,1
118404,0
118405,0
118406,0
118407,0
118408,0
118409,0
118410,0
118411,0
118412,0
118413,0
118414,0
118415,0
118416,0
118417,0
118418,0
118419,0
118420,0
118421,0
118422,0
118423,0
118424,1
118425,0
118426,0
118427,0
118428,0
118429,0
118430,0
118431,1
118432,0
118433,0
118434,0
118435,0
118436,1
118437,0
118438,0
118439,0
118440,0
118441,0
118442,0
118443,0
118444,0
118445,0
118446,0
118447,1
118448,0
118449,0
118450,0
118451,0
118452,0
118453,1
118454,0
118455,0
118456,0
118457,0
118458,0
118459,0
118460,0
118461,0
118462,0
118463,1
118464,0
118465,0
118466,0
118467,0
118468,0
118469,0
118470,0
118471,0
118472,0
118473,0
118474,0
118475,0
118476,0
118477,0
118478,0
118479,0
118480,0
118481,0
118482,0
118483,0
118484,0
118485,0
118486,0
118487,0
118488,0
118489,0
118490,0
118491,0
118492,0
118493,0
118494,0
118495,0
118496,0
118497,0
118498,0
118499,0
118500,0
118501,0
118502,0
118503,0
118504,0
118505,0
118506,0
118507,0
118508,0
118509,0
118510,0
118511,0
118512,0
118513,0
118514,0
118515,0
118516,0
118517,0
118518,0
118519,1
118520,0
118521,0
118522,0
118523,0
118524,0
118525,0
118526,0
118527,0
118528,1
118529,0
118530,0
118531,0
118532,0
118533,0
118534,0
118535,0
118536,0
118537,0
118538,0
118539,0
118540,0
118541,0
118542,0
118543,0
118544,0
118545,0
118546,0
118547,0
118548,0
118549,0
118550,0
118551,0
118552,0
118553,0
118554,0
118555,0
118556,0
118557,0
118558,0
118559,0
118560,0
118561,0
118562,1
118563,0
118564,0
118565,0
118566,0
118567,0
118568,0
118569,0
118570,0
118571,1
118572,0
118573,0
118574,0
118575,1
118576,0
118577,1
118578,0
118579,0
118580,0
118581,0
118582,0
118583,0
118584,0
118585,0
118586,0
118587,0
118588,0
118589,0
118590,0
118591,0
